date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2015-05-15,Tomatoes - Retail,KG,vegetables and fruits,44.58,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2015-06-15,Tomatoes - Retail,KG,vegetables and fruits,44.69,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2015-07-15,Tomatoes - Retail,KG,vegetables and fruits,46.79,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2015-08-15,Tomatoes - Retail,KG,vegetables and fruits,46.62,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2015-09-15,Tomatoes - Retail,KG,vegetables and fruits,36.15,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2015-10-15,Tomatoes - Retail,KG,vegetables and fruits,45.23,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2015-11-15,Tomatoes - Retail,KG,vegetables and fruits,54.15,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2015-12-15,Tomatoes - Retail,KG,vegetables and fruits,57.54,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-01-15,Tomatoes - Retail,KG,vegetables and fruits,58.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-02-15,Tomatoes - Retail,KG,vegetables and fruits,48.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-03-15,Tomatoes - Retail,KG,vegetables and fruits,44.67,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-04-15,Tomatoes - Retail,KG,vegetables and fruits,50.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-05-15,Tomatoes - Retail,KG,vegetables and fruits,49.23,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-06-15,Tomatoes - Retail,KG,vegetables and fruits,46.62,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-07-15,Tomatoes - Retail,KG,vegetables and fruits,47.54,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-08-15,Tomatoes - Retail,KG,vegetables and fruits,46.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-09-15,Tomatoes - Retail,KG,vegetables and fruits,43.46,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-10-15,Tomatoes - Retail,KG,vegetables and fruits,47.31,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-11-15,Tomatoes - Retail,KG,vegetables and fruits,47.15,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2016-12-15,Tomatoes - Retail,KG,vegetables and fruits,49.69,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2017-01-15,Tomatoes - Retail,KG,vegetables and fruits,51.23,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2017-02-15,Tomatoes - Retail,KG,vegetables and fruits,54.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2017-03-15,Tomatoes - Retail,KG,vegetables and fruits,50.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2017-04-15,Tomatoes - Retail,KG,vegetables and fruits,44.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,114,15,5,4,182_114_15_5,
2012-05-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,125.42,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2012-06-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,124.09,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2012-07-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,123.64,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2012-08-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,128.19,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2012-09-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,109.76,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2012-10-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,102.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2012-11-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,105.21,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2012-12-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,105.88,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2013-01-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,113.13,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2013-02-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,112.64,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2013-03-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,111.51,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2013-04-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,112.74,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,118,15,5,5,182_118_15_5,
2011-01-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",150.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-02-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",150.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-03-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",150.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-04-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",150.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-05-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-06-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-07-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-08-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-09-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-10-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-11-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2011-12-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-01-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-02-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-03-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-04-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-05-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-06-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-07-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-08-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-09-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-10-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2012-11-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2013-01-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2013-02-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2013-03-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2013-04-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2013-07-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2014-07-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2014-09-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2014-10-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2014-11-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2014-12-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-01-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-02-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-03-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-04-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-05-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-06-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",160.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-07-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",162.73,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-08-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-09-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-10-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2015-12-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-01-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-02-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-03-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-04-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-05-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-06-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-07-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-08-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-09-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-10-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-11-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2016-12-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2017-01-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2017-02-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2017-03-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2017-04-15,"Meat (beef, chops with bones) - Retail",KG,"meat, fish and eggs",180.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,123,15,5,2,182_123_15_5,
2010-06-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2010-07-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2010-08-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",136.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2010-09-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2010-10-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2010-11-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",133.6,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2010-12-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-01-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",135.33,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-02-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",135.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-03-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.4,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-04-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-05-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",135.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-06-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",136.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-07-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",136.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-08-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",132.61,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-09-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-10-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",126.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-11-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",125.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2011-12-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",129.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-01-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-02-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-03-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-04-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.8,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-05-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-06-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-07-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-08-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-09-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-10-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",130.4,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2012-11-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",132.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2013-01-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",146.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2013-02-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2013-03-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",132.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2013-04-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2013-07-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",134.4,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2014-07-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",145.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2014-09-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",144.6,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2014-10-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",145.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2014-11-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",142.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2014-12-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",145.2,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-01-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",150.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-02-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",156.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-03-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",147.2,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-04-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",154.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-05-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",154.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-06-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",144.77,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-07-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",145.29,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-08-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",150.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-09-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",149.23,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-10-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",144.31,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-11-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",142.15,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2015-12-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",142.62,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-01-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",147.5,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-02-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.77,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-03-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-04-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-05-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-06-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-07-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-08-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
2016-09-15,"Meat (chicken, whole) - Retail",KG,"meat, fish and eggs",140.0,PHP,Philippines,Region XIII (Caraga),2368,Tandag,182,125,15,5,2,182_125_15_5,
